time_s,Status,Message
47.74,1,AllClear
3810.609,2,Yellow
3816.406,1,AllClear
3856.546,4,SCDeployed
4375.099,1,AllClear
5174.398,2,Yellow
5193.71,1,AllClear
5312.895,6,VSCDeployed
5374.785,7,VSCEnding
5389.738,1,AllClear
9427.447,2,Yellow
9452.635,1,AllClear
