time_s,Status,Message
0.0,1,AllClear
1466.032,2,Yellow
1475.108,1,AllClear
3420.403,2,Yellow
3438.05,1,AllClear
3462.459,6,VSCDeployed
3734.891,7,VSCEnding
3747.658,1,AllClear
4075.851,2,Yellow
4298.677,1,AllClear
6354.608,2,Yellow
6361.311,1,AllClear
