time_s,Status,Message
0.0,1,AllClear
13.56,2,Yellow
352.01,1,AllClear
4884.717,2,Yellow
4901.517,6,VSCDeployed
4965.787,7,VSCEnding
4980.69,1,AllClear
8228.699,2,Yellow
8239.578,6,VSCDeployed
