time_s,Status,Message
0.0,2,Yellow
787.538,1,AllClear
1847.338,2,Yellow
2352.957,1,AllClear
3764.534,2,Yellow
3805.831,4,SCDeployed
4090.984,1,AllClear
4390.543,2,Yellow
4403.246,4,SCDeployed
4561.056,5,Red
5501.671,1,AllClear
6454.722,6,VSCDeployed
6577.049,7,VSCEnding
6591.267,1,AllClear
9389.985,2,Yellow
9398.329,1,AllClear
9450.688,4,SCDeployed
9606.264,5,Red
10208.585,1,AllClear
10753.048,2,Yellow
10765.329,5,Red
12134.751,1,AllClear
12964.835,5,Red
