time_s,Status,Message
0.0,1,AllClear
3860.881,2,Yellow
3866.069,1,AllClear
3877.49,2,Yellow
3895.006,1,AllClear
5643.392,2,Yellow
5663.252,1,AllClear
5740.282,4,SCDeployed
6109.293,1,AllClear
8170.019,2,Yellow
8225.534,6,VSCDeployed
8429.032,7,VSCEnding
8443.673,1,AllClear
8626.874,2,Yellow
8642.795,1,AllClear
9221.851,2,Yellow
9224.273,1,AllClear
9785.72,2,Yellow
9806.282,1,AllClear
10117.888,2,Yellow
