time_s,Status,Message
0.0,2,Yellow
538.393,1,AllClear
3447.032,2,Yellow
3458.513,1,AllClear
3635.112,2,Yellow
3688.409,4,SCDeployed
4060.524,1,AllClear
4502.847,2,Yellow
4507.47,1,AllClear
7649.886,2,Yellow
7658.51,1,AllClear
