Driver,DriverNumber,Team,LapNumber,Stint,Compound,TyreLife,FreshTyre,Position,TrackStatus,lap_time_s,time_s,lap_start_time_s,air_temp_c,track_temp_c,humidity_pct,rainfall,is_in_lap,is_out_lap,is_missing_laptime,is_inaccurate,is_wet_compound,is_non_green,is_unknown_status,is_deleted,is_pace_lap,stint_crosses_red_flag
VER,1,Red Bull Racing,1.0,1.0,SOFT,1.0,True,8.0,12,123.282,3888.012,3764.5,21.8,36.9,39.0,False,False,False,False,True,False,True,False,False,False,False
VER,1,Red Bull Racing,2.0,1.0,SOFT,2.0,True,8.0,124,139.517,4027.529,3888.012,21.9,37.0,40.0,False,False,False,False,True,False,True,False,False,False,False
VER,1,Red Bull Racing,3.0,1.0,SOFT,3.0,True,8.0,4,,4211.554,4027.529,22.0,36.5,39.0,False,False,False,True,True,False,True,False,False,False,False
VER,1,Red Bull Racing,4.0,1.0,SOFT,4.0,True,8.0,41,,4388.004,4211.554,22.0,36.7,40.0,False,False,False,True,True,False,True,False,False,False,False
VER,1,Red Bull Racing,5.0,1.0,SOFT,5.0,True,6.0,1,113.951,4501.955,4388.004,21.9,36.9,40.0,False,False,False,False,False,False,False,False,False,True,False
VER,1,Red Bull Racing,6.0,1.0,SOFT,6.0,True,5.0,1,113.748,4615.703,4501.955,21.9,36.4,40.0,False,False,False,False,False,False,False,False,False,True,False
VER,1,Red Bull Racing,7.0,1.0,SOFT,7.0,True,4.0,1,111.954,4727.657,4615.703,21.9,36.1,41.0,False,False,False,False,False,False,False,False,False,True,False
VER,1,Red Bull Racing,8.0,1.0,SOFT,8.0,True,3.0,1,112.641,4840.298,4727.657,22.1,36.9,39.0,False,False,False,False,False,False,False,False,False,True,False
VER,1,Red Bull Racing,9.0,1.0,SOFT,9.0,True,3.0,1,113.532,4953.83,4840.298,22.2,36.9,39.0,False,False,False,False,False,False,False,False,False,True,False
VER,1,Red Bull Racing,10.0,1.0,SOFT,10.0,True,3.0,1,113.969,5067.799,4953.83,22.1,36.6,39.0,False,False,False,False,False,False,False,False,False,True,False
VER,1,Red Bull Racing,11.0,1.0,SOFT,11.0,True,2.0,1,114.634,5182.433,5067.799,21.9,36.0,39.0,False,False,False,False,False,False,False,False,False,True,False
