time_s,Status,Message
0.0,1,AllClear
5416.624,6,VSCDeployed
5457.133,7,VSCEnding
5468.221,1,AllClear
5939.677,2,Yellow
5965.207,4,SCDeployed
6500.615,1,AllClear
