time_s,Status,Message
0.0,1,AllClear
270.268,2,Yellow
272.269,1,AllClear
799.675,2,Yellow
820.888,1,AllClear
2435.477,2,Yellow
2480.356,4,SCDeployed
2999.274,1,AllClear
3005.548,2,Yellow
3014.904,1,AllClear
4051.649,2,Yellow
4055.151,1,AllClear
4718.469,2,Yellow
4721.982,1,AllClear
4985.534,2,Yellow
4992.173,1,AllClear
5063.842,2,Yellow
5093.375,4,SCDeployed
5640.072,1,AllClear
6280.368,2,Yellow
6304.574,1,AllClear
