time_s,Status,Message
337.763,1,AllClear
3307.112,2,Yellow
3349.928,4,SCDeployed
3807.53,1,AllClear
3852.481,2,Yellow
3859.563,1,AllClear
5974.892,2,Yellow
5981.487,1,AllClear
5982.909,2,Yellow
5985.014,1,AllClear
5986.486,2,Yellow
5989.144,1,AllClear
5990.486,2,Yellow
5993.42,1,AllClear
5994.499,2,Yellow
5994.956,1,AllClear
6468.919,4,SCDeployed
7104.733,1,AllClear
7156.11,2,Yellow
7160.165,1,AllClear
7166.82,2,Yellow
7181.027,6,VSCDeployed
7200.846,4,SCDeployed
7484.681,1,AllClear
