time_s,Status,Message
0.0,1,AllClear
300.728,2,Yellow
307.931,1,AllClear
682.236,2,Yellow
725.735,1,AllClear
794.953,2,Yellow
809.625,1,AllClear
3844.913,2,Yellow
3862.382,1,AllClear
4800.63,2,Yellow
4808.13,1,AllClear
4822.927,2,Yellow
4882.441,4,SCDeployed
5322.308,1,AllClear
5683.021,2,Yellow
5684.208,1,AllClear
9084.334,2,Yellow
9086.428,1,AllClear
