time_s,Status,Message
631.151,1,AllClear
3731.953,2,Yellow
3737.938,1,AllClear
3775.281,4,SCDeployed
4005.308,1,AllClear
4715.546,2,Yellow
4791.372,6,VSCDeployed
4918.635,7,VSCEnding
4930.62,1,AllClear
