time_s,Status,Message
0.0,2,Yellow
356.684,1,AllClear
1716.184,2,Yellow
1790.105,1,AllClear
3073.731,2,Yellow
3095.715,1,AllClear
3929.425,2,Yellow
4025.236,1,AllClear
4038.799,2,Yellow
4045.111,1,AllClear
8723.966,2,Yellow
