time_s,Status,Message
0.0,1,AllClear
36.058,2,Yellow
349.64,1,AllClear
1052.354,2,Yellow
1091.662,1,AllClear
3325.051,2,Yellow
3339.27,1,AllClear
7912.958,2,Yellow
7929.958,4,SCDeployed
8561.389,1,AllClear
8577.045,2,Yellow
8606.07,4,SCDeployed
8834.994,5,Red
10376.195,1,AllClear
11074.923,4,SCDeployed
11257.872,1,AllClear
11381.862,2,Yellow
11399.878,1,AllClear
12123.453,2,Yellow
