time_s,Status,Message
433.128,1,AllClear
433.128,2,Yellow
512.384,1,AllClear
4698.928,2,Yellow
4708.703,1,AllClear
4709.579,2,Yellow
4730.912,6,VSCDeployed
4801.263,7,VSCEnding
4814.67,1,AllClear
7782.002,2,Yellow
7843.523,4,SCDeployed
