time_s,Status,Message
810.735,1,AllClear
3754.787,2,Yellow
3764.831,4,SCDeployed
4372.027,1,AllClear
4429.89,2,Yellow
4441.337,1,AllClear
7902.913,2,Yellow
7965.52,6,VSCDeployed
8123.432,4,SCDeployed
8712.153,1,AllClear
