time_s,Status,Message
0.0,2,Yellow
256.015,1,AllClear
3767.449,2,Yellow
3780.518,1,AllClear
3815.598,6,VSCDeployed
3942.914,7,VSCEnding
3953.098,1,AllClear
6701.509,2,Yellow
6716.165,1,AllClear
7244.321,2,Yellow
7246.696,1,AllClear
7759.027,2,Yellow
7761.966,1,AllClear
7766.516,2,Yellow
7768.57,1,AllClear
9419.872,2,Yellow
9456.563,6,VSCDeployed
9567.997,7,VSCEnding
9581.769,1,AllClear
