time_s,Status,Message
0.0,1,AllClear
606.521,2,Yellow
608.261,1,AllClear
885.524,2,Yellow
887.025,1,AllClear
888.446,2,Yellow
890.265,1,AllClear
930.757,2,Yellow
934.166,1,AllClear
3774.062,2,Yellow
3778.311,1,AllClear
5554.068,2,Yellow
5586.788,4,SCDeployed
6114.8,1,AllClear
6185.66,2,Yellow
6193.471,4,SCDeployed
6739.096,1,AllClear
