time_s,Status,Message
0.0,1,AllClear
1200.958,2,Yellow
1203.458,1,AllClear
1221.176,2,Yellow
1232.692,1,AllClear
5064.561,2,Yellow
5104.107,4,SCDeployed
5718.487,1,AllClear
8902.821,2,Yellow
8910.133,1,AllClear
8950.289,2,Yellow
8968.507,6,VSCDeployed
9015.725,5,Red
11378.621,1,AllClear
11593.226,4,SCDeployed
11863.893,1,AllClear
