time_s,Status,Message
819.841,2,Yellow
819.841,1,AllClear
819.841,2,Yellow
819.841,1,AllClear
819.841,2,Yellow
819.841,1,AllClear
819.841,2,Yellow
819.841,1,AllClear
1147.406,2,Yellow
1153.571,1,AllClear
1627.476,2,Yellow
1631.287,1,AllClear
1635.331,2,Yellow
1639.546,1,AllClear
3254.046,2,Yellow
3256.527,1,AllClear
7269.639,2,Yellow
7274.191,1,AllClear
8725.496,2,Yellow
8802.569,6,VSCDeployed
