time_s,Status,Message
0.0,1,AllClear
3639.516,2,Yellow
3671.438,1,AllClear
3881.755,2,Yellow
3884.818,1,AllClear
9125.543,2,Yellow
9187.478,6,VSCDeployed
9275.729,7,VSCEnding
9287.646,1,AllClear
