time_s,Status,Message
0.0,1,AllClear
3743.363,2,Yellow
3793.645,4,SCDeployed
4253.647,1,AllClear
6132.719,2,Yellow
6139.717,1,AllClear
8445.792,2,Yellow
8455.223,1,AllClear
