time_s,Status,Message
0.0,1,AllClear
3600.637,2,Yellow
3613.856,1,AllClear
3614.2,2,Yellow
3646.199,1,AllClear
3660.34,2,Yellow
3675.23,1,AllClear
3752.198,2,Yellow
3770.182,4,SCDeployed
3935.568,5,Red
5211.553,1,AllClear
