time_s,Status,Message
0.0,1,AllClear
3746.276,2,Yellow
3758.097,5,Red
6842.388,1,AllClear
7913.059,2,Yellow
7923.034,1,AllClear
10558.711,2,Yellow
10571.429,4,SCDeployed
11091.2,1,AllClear
12051.705,2,Yellow
12167.062,1,AllClear
