time_s,Status,Message
0.0,2,Yellow
361.85,1,AllClear
4366.079,2,Yellow
4391.665,6,VSCDeployed
4555.176,7,VSCEnding
4569.743,1,AllClear
5272.759,2,Yellow
5290.13,6,VSCDeployed
5375.617,7,VSCEnding
5389.731,1,AllClear
7595.092,2,Yellow
7639.35,4,SCDeployed
8285.44,1,AllClear
