time_s,Status,Message
0.0,1,AllClear
3820.534,2,Yellow
3826.992,1,AllClear
3984.939,2,Yellow
3988.074,1,AllClear
7079.631,2,Yellow
7140.629,1,AllClear
7319.716,2,Yellow
7348.234,6,VSCDeployed
7563.103,7,VSCEnding
7576.78,1,AllClear
7981.978,2,Yellow
8058.971,4,SCDeployed
8626.597,1,AllClear
