time_s,Status,Message
0.0,1,AllClear
111.509,2,Yellow
130.275,1,AllClear
503.726,2,Yellow
2669.238,1,AllClear
5099.711,2,Yellow
5115.021,4,SCDeployed
5500.313,1,AllClear
5867.801,6,VSCDeployed
5937.644,7,VSCEnding
5950.44,1,AllClear
6151.359,2,Yellow
6166.459,1,AllClear
7524.431,2,Yellow
7531.753,4,SCDeployed
8044.089,1,AllClear
8604.862,2,Yellow
8620.609,4,SCDeployed
9001.136,1,AllClear
9527.095,2,Yellow
