time_s,Status,Message
0.0,1,AllClear
178.728,2,Yellow
470.117,1,AllClear
1554.532,2,Yellow
1661.743,1,AllClear
3474.644,2,Yellow
3487.113,1,AllClear
3546.7,2,Yellow
3564.745,1,AllClear
3573.457,2,Yellow
3641.129,6,VSCDeployed
3806.725,7,VSCEnding
3819.511,1,AllClear
4992.954,6,VSCDeployed
5056.31,7,VSCEnding
5069.67,1,AllClear
