time_s,Status,Message
0.0,2,Yellow
90.044,1,AllClear
95.044,2,Yellow
154.547,1,AllClear
158.047,2,Yellow
177.804,1,AllClear
223.523,2,Yellow
633.222,1,AllClear
1579.321,2,Yellow
1630.209,1,AllClear
2522.772,2,Yellow
2547.92,1,AllClear
