time_s,Status,Message
689.385,1,AllClear
3891.877,2,Yellow
3947.999,6,VSCDeployed
3994.882,4,SCDeployed
4413.242,1,AllClear
5844.288,2,Yellow
5846.582,1,AllClear
5848.643,2,Yellow
5860.082,4,SCDeployed
6330.263,1,AllClear
7377.882,6,VSCDeployed
7482.705,7,VSCEnding
7496.094,1,AllClear
9174.609,2,Yellow
9176.747,1,AllClear
9205.544,2,Yellow
9321.742,1,AllClear
