time_s,Status,Message
0.0,2,Yellow
202.262,1,AllClear
307.967,2,Yellow
393.358,1,AllClear
3390.244,5,Red
6562.639,1,AllClear
6617.767,2,Yellow
6648.524,1,AllClear
6649.447,2,Yellow
6657.658,1,AllClear
6666.322,2,Yellow
7732.652,1,AllClear
8182.768,4,SCDeployed
8765.268,1,AllClear
