time_s,Status,Message
0.0,2,Yellow
223.861,1,AllClear
5361.06,2,Yellow
5457.31,6,VSCDeployed
5702.945,4,SCDeployed
6166.489,1,AllClear
6248.986,2,Yellow
6283.584,4,SCDeployed
6869.62,1,AllClear
