time_s,Status,Message
0.0,1,AllClear
865.549,2,Yellow
871.579,1,AllClear
880.404,2,Yellow
884.455,1,AllClear
1492.687,2,Yellow
1501.957,1,AllClear
1567.07,2,Yellow
1608.702,1,AllClear
1634.653,2,Yellow
1668.793,1,AllClear
5175.584,2,Yellow
5202.549,6,VSCDeployed
5359.277,7,VSCEnding
5372.352,1,AllClear
7251.463,6,VSCDeployed
7284.728,7,VSCEnding
7295.694,1,AllClear
