time_s,Status,Message
48.957,1,AllClear
1380.042,2,Yellow
1408.942,1,AllClear
2041.046,2,Yellow
2095.313,1,AllClear
3330.229,2,Yellow
3362.453,5,Red
5258.765,1,AllClear
5301.354,2,Yellow
5326.158,1,AllClear
5417.702,2,Yellow
5481.633,1,AllClear
5756.551,4,SCDeployed
5865.833,1,AllClear
9926.441,2,Yellow
9931.016,1,AllClear
