time_s,Status,Message
128.769,1,AllClear
5581.398,2,Yellow
5591.895,1,AllClear
7528.249,2,Yellow
7528.608,6,VSCDeployed
7609.739,4,SCDeployed
8382.516,1,AllClear
8409.086,2,Yellow
8410.661,1,AllClear
9062.228,2,Yellow
9069.097,1,AllClear
9298.268,2,Yellow
9299.877,1,AllClear
