time_s,Status,Message
0.0,1,AllClear
1220.945,2,Yellow
1315.974,1,AllClear
1480.94,2,Yellow
1489.143,1,AllClear
4247.938,2,Yellow
4288.125,6,VSCDeployed
4323.077,7,VSCEnding
4334.311,1,AllClear
4658.759,2,Yellow
4663.165,1,AllClear
4664.509,4,SCDeployed
5176.875,1,AllClear
6160.014,2,Yellow
6163.295,1,AllClear
6657.036,2,Yellow
6715.597,1,AllClear
