time_s,Status,Message
0.0,2,Yellow
264.487,1,AllClear
1683.697,2,Yellow
1823.766,1,AllClear
3594.203,2,Yellow
3606.116,1,AllClear
3607.114,2,Yellow
3610.638,1,AllClear
3613.33,2,Yellow
3615.411,1,AllClear
3744.512,2,Yellow
3770.712,1,AllClear
4107.286,2,Yellow
4113.507,1,AllClear
