time_s,Status,Message
0.0,1,AllClear
1691.432,2,Yellow
1847.14,1,AllClear
1869.235,2,Yellow
1872.72,1,AllClear
1873.251,2,Yellow
2191.543,1,AllClear
3905.815,2,Yellow
3934.079,4,SCDeployed
4732.924,1,AllClear
5148.656,2,Yellow
5152.109,1,AllClear
8148.835,2,Yellow
8151.375,1,AllClear
8990.839,2,Yellow
8996.351,1,AllClear
9284.751,2,Yellow
