time_s,Status,Message
0.0,1,AllClear
239.854,2,Yellow
257.862,1,AllClear
1441.889,2,Yellow
1911.697,1,AllClear
2458.51,2,Yellow
2541.09,1,AllClear
2543.094,2,Yellow
2571.608,1,AllClear
3501.318,2,Yellow
3530.517,4,SCDeployed
4050.553,1,AllClear
4404.493,2,Yellow
4406.013,1,AllClear
5462.791,2,Yellow
5472.819,1,AllClear
5583.83,2,Yellow
5593.805,1,AllClear
9315.387,2,Yellow
9332.892,1,AllClear
