time_s,Status,Message
0.0,1,AllClear
3443.31,2,Yellow
3561.189,1,AllClear
4706.224,2,Yellow
4830.001,1,AllClear
5181.089,2,Yellow
5183.574,1,AllClear
6038.414,2,Yellow
6069.508,6,VSCDeployed
6257.183,7,VSCEnding
6269.19,1,AllClear
6861.487,2,Yellow
6867.037,1,AllClear
7293.274,6,VSCDeployed
7336.584,7,VSCEnding
7349.849,1,AllClear
7812.499,6,VSCDeployed
7930.609,7,VSCEnding
7944.656,1,AllClear
8516.797,2,Yellow
8524.375,1,AllClear
