time_s,Status,Message
0.0,1,AllClear
5677.627,2,Yellow
5700.471,6,VSCDeployed
5908.757,7,VSCEnding
5920.212,1,AllClear
7113.346,2,Yellow
7132.94,4,SCDeployed
8048.275,1,AllClear
