time_s,Status,Message
0.0,1,AllClear
173.069,2,Yellow
178.147,1,AllClear
198.069,2,Yellow
248.067,1,AllClear
1391.073,2,Yellow
1504.453,1,AllClear
1583.537,2,Yellow
1598.005,1,AllClear
2044.179,2,Yellow
2076.274,1,AllClear
6524.66,2,Yellow
6555.934,6,VSCDeployed
6693.224,7,VSCEnding
6704.157,1,AllClear
8386.749,2,Yellow
8405.262,6,VSCDeployed
8628.032,7,VSCEnding
8638.188,1,AllClear
