time_s,Status,Message
0.0,2,Yellow
367.109,1,AllClear
896.422,2,Yellow
1297.077,1,AllClear
6566.645,2,Yellow
6569.699,1,AllClear
7528.377,2,Yellow
7530.893,1,AllClear
8010.752,2,Yellow
8025.164,6,VSCDeployed
8103.072,7,VSCEnding
8114.197,1,AllClear
