Driver,DriverNumber,Team,LapNumber,Stint,Compound,TyreLife,FreshTyre,Position,TrackStatus,lap_time_s,time_s,lap_start_time_s,air_temp_c,track_temp_c,humidity_pct,rainfall,is_in_lap,is_out_lap,is_missing_laptime,is_inaccurate,is_wet_compound,is_non_green,is_unknown_status,is_deleted,is_pace_lap,stint_crosses_red_flag
NOR,1,McLaren,1.0,1.0,MEDIUM,1.0,True,6.0,1,96.458,3836.437,3739.743,24.2,36.6,54.0,False,False,False,False,True,False,False,False,False,False,False
NOR,1,McLaren,2.0,1.0,MEDIUM,2.0,True,6.0,1,87.344,3923.781,3836.437,24.1,36.1,54.1,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,3.0,1.0,MEDIUM,3.0,True,7.0,1,86.863,4010.644,3923.781,24.1,36.1,54.1,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,4.0,1.0,MEDIUM,4.0,True,7.0,1,85.857,4096.501,4010.644,24.1,36.1,54.1,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,5.0,1.0,MEDIUM,5.0,True,7.0,1,85.573,4182.074,4096.501,24.2,35.1,54.2,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,6.0,1.0,MEDIUM,6.0,True,7.0,1,85.036,4267.11,4182.074,24.2,35.3,54.3,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,7.0,1.0,MEDIUM,7.0,True,7.0,1,84.978,4352.088,4267.11,24.3,35.8,54.6,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,8.0,1.0,MEDIUM,8.0,True,7.0,1,85.299,4437.387,4352.088,24.5,36.6,54.3,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,9.0,1.0,MEDIUM,9.0,True,7.0,1,85.639,4523.026,4437.387,24.4,37.6,53.1,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,10.0,1.0,MEDIUM,10.0,True,7.0,1,85.295,4608.321,4523.026,24.5,36.7,53.3,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,11.0,1.0,MEDIUM,11.0,True,9.0,16,103.391,4711.712,4608.321,24.4,36.4,53.3,False,True,False,False,True,False,True,False,False,False,False
NOR,1,McLaren,12.0,2.0,HARD,1.0,True,9.0,6,118.075,4829.787,4711.712,24.5,36.5,53.5,False,False,True,False,True,False,True,False,False,False,False
NOR,1,McLaren,13.0,2.0,HARD,2.0,True,9.0,671,111.932,4941.719,4829.787,24.4,36.6,52.4,False,False,False,False,True,False,True,False,False,False,False
NOR,1,McLaren,14.0,2.0,HARD,3.0,True,9.0,1,84.233,5025.952,4941.719,24.3,36.6,53.3,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,15.0,2.0,HARD,4.0,True,9.0,1,83.784,5109.736,5025.952,24.3,37.3,53.7,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,16.0,2.0,HARD,5.0,True,9.0,1,83.912,5193.648,5109.736,24.5,39.1,53.5,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,17.0,2.0,HARD,6.0,True,9.0,1,84.053,5277.701,5193.648,24.6,37.7,53.1,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,18.0,2.0,HARD,7.0,True,5.0,126,95.404,5373.105,5277.701,24.6,36.3,53.1,False,False,False,False,True,False,True,False,False,False,False
NOR,1,McLaren,19.0,2.0,HARD,8.0,True,5.0,67,116.07,5489.175,5373.105,24.7,35.9,53.3,False,False,False,False,True,False,True,False,False,False,False
NOR,1,McLaren,20.0,2.0,HARD,9.0,True,5.0,71,85.774,5574.949,5489.175,24.6,35.8,53.4,False,False,False,False,True,False,True,False,False,False,False
NOR,1,McLaren,21.0,2.0,HARD,10.0,True,5.0,1,83.972,5658.921,5574.949,24.6,35.9,53.1,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,22.0,2.0,HARD,11.0,True,5.0,1,83.687,5742.608,5658.921,24.6,36.4,52.8,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,23.0,2.0,HARD,12.0,True,5.0,1,83.534,5826.142,5742.608,24.5,36.6,52.9,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,24.0,2.0,HARD,13.0,True,5.0,1,83.394,5909.536,5826.142,24.7,37.5,53.0,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,25.0,2.0,HARD,14.0,True,5.0,1,83.5,5993.036,5909.536,24.8,37.6,52.6,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,26.0,2.0,HARD,15.0,True,5.0,1,83.403,6076.439,5993.036,24.9,37.1,52.1,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,27.0,2.0,HARD,16.0,True,5.0,1,83.896,6160.335,6076.439,24.8,36.5,52.0,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,28.0,2.0,HARD,17.0,True,5.0,1,84.04,6244.375,6160.335,24.8,36.3,52.8,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,29.0,2.0,HARD,18.0,True,5.0,1,84.08,6328.455,6244.375,24.9,36.1,53.4,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,30.0,2.0,HARD,19.0,True,5.0,1,83.961,6412.416,6328.455,25.3,36.1,53.7,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,31.0,2.0,HARD,20.0,True,5.0,1,84.094,6496.51,6412.416,25.3,37.6,53.0,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,32.0,2.0,HARD,21.0,True,5.0,1,84.075,6580.585,6496.51,25.2,37.0,53.1,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,33.0,2.0,HARD,22.0,True,5.0,1,84.79,6665.375,6580.585,25.1,37.2,53.0,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,34.0,2.0,HARD,23.0,True,6.0,167,112.732,6778.107,6665.375,25.0,37.3,53.1,False,True,False,False,True,False,True,False,False,False,False
NOR,1,McLaren,35.0,3.0,MEDIUM,1.0,True,8.0,1,89.434,6867.541,6778.107,25.3,37.6,52.3,False,False,True,False,True,False,False,False,False,False,False
NOR,1,McLaren,36.0,3.0,MEDIUM,2.0,True,8.0,1,83.324,6950.865,6867.541,25.2,37.8,52.5,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,37.0,3.0,MEDIUM,3.0,True,8.0,1,83.448,7034.313,6950.865,25.1,36.7,53.4,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,38.0,3.0,MEDIUM,4.0,True,7.0,1,83.423,7117.736,7034.313,25.1,35.9,53.0,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,39.0,3.0,MEDIUM,5.0,True,6.0,1,84.001,7201.737,7117.736,25.0,35.7,52.1,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,40.0,3.0,MEDIUM,6.0,True,6.0,1,83.397,7285.134,7201.737,25.0,35.4,52.5,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,41.0,3.0,MEDIUM,7.0,True,6.0,1,83.762,7368.896,7285.134,25.0,35.5,52.8,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,42.0,3.0,MEDIUM,8.0,True,5.0,1,83.347,7452.243,7368.896,25.0,35.4,52.8,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,43.0,3.0,MEDIUM,9.0,True,5.0,1,83.286,7535.529,7452.243,25.2,36.1,53.2,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,44.0,3.0,MEDIUM,10.0,True,5.0,1,83.192,7618.721,7535.529,25.2,36.2,52.7,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,45.0,3.0,MEDIUM,11.0,True,5.0,1,82.886,7701.607,7618.721,25.1,36.2,51.4,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,46.0,3.0,MEDIUM,12.0,True,5.0,1,82.908,7784.515,7701.607,25.1,35.7,51.4,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,47.0,3.0,MEDIUM,13.0,True,5.0,1,82.778,7867.293,7784.515,25.1,35.6,51.4,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,48.0,3.0,MEDIUM,14.0,True,5.0,1,82.953,7950.246,7867.293,25.2,35.8,52.5,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,49.0,3.0,MEDIUM,15.0,True,5.0,1,82.804,8033.05,7950.246,25.1,36.8,52.9,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,50.0,3.0,MEDIUM,16.0,True,5.0,1,82.763,8115.813,8033.05,25.2,36.4,52.0,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,51.0,3.0,MEDIUM,17.0,True,5.0,1,82.598,8198.411,8115.813,25.3,35.9,52.0,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,52.0,3.0,MEDIUM,18.0,True,5.0,1,82.784,8281.195,8198.411,25.3,35.6,52.2,False,False,False,False,False,False,False,False,False,True,False
NOR,1,McLaren,53.0,3.0,MEDIUM,19.0,True,5.0,1,82.358,8363.553,8281.195,25.3,35.0,51.5,False,False,False,False,False,False,False,False,False,True,False
