Driver,DriverNumber,Team,LapNumber,Stint,Compound,TyreLife,FreshTyre,Position,TrackStatus,lap_time_s,time_s,lap_start_time_s,air_temp_c,track_temp_c,humidity_pct,rainfall,is_in_lap,is_out_lap,is_missing_laptime,is_inaccurate,is_wet_compound,is_non_green,is_unknown_status,is_deleted,is_pace_lap,stint_crosses_red_flag
VER,1,Red Bull Racing,1.0,1.0,INTERMEDIATE,1.0,True,1.0,124,122.046,3877.899,3755.625,17.5,21.0,83.0,True,False,False,False,True,True,True,False,False,False,True
VER,1,Red Bull Racing,2.0,1.0,INTERMEDIATE,2.0,True,1.0,45,,4061.258,3877.899,17.4,21.3,83.0,True,True,False,True,True,True,True,False,False,False,True
VER,1,Red Bull Racing,3.0,2.0,WET,1.0,True,1.0,1,,11815.042,11640.147,15.9,18.8,91.0,True,False,True,True,True,True,False,False,False,False,False
VER,1,Red Bull Racing,4.0,2.0,WET,2.0,True,1.0,1,,11980.753,11815.042,15.9,18.7,91.0,True,False,False,True,True,True,False,False,False,False,False
VER,1,Red Bull Racing,5.0,2.0,WET,3.0,True,1.0,1,,12164.098,11980.753,15.9,18.6,91.0,True,False,False,True,True,True,False,False,False,False,False
VER,1,Red Bull Racing,6.0,2.0,WET,4.0,True,1.0,1,110.761,12274.859,12164.098,15.9,18.6,91.0,True,False,False,False,False,True,False,False,False,False,False
VER,1,Red Bull Racing,7.0,2.0,WET,5.0,True,1.0,1,112.865,12387.724,12274.859,15.9,18.5,91.0,True,True,False,False,True,True,False,False,False,False,False
VER,1,Red Bull Racing,8.0,3.0,INTERMEDIATE,1.0,True,4.0,1,130.625,12518.349,12387.724,15.9,18.3,91.0,True,False,True,False,True,True,False,False,False,False,False
VER,1,Red Bull Racing,9.0,3.0,INTERMEDIATE,2.0,True,1.0,1,105.148,12623.497,12518.349,15.9,18.4,91.0,True,False,False,False,False,True,False,False,False,False,False
VER,1,Red Bull Racing,10.0,3.0,INTERMEDIATE,3.0,True,1.0,1,104.911,12728.408,12623.497,15.9,18.4,91.0,True,False,False,False,False,True,False,False,False,False,False
VER,1,Red Bull Racing,11.0,3.0,INTERMEDIATE,4.0,True,1.0,1,105.011,12833.419,12728.408,15.9,18.2,91.0,True,False,False,False,False,True,False,False,False,False,False
VER,1,Red Bull Racing,12.0,3.0,INTERMEDIATE,5.0,True,1.0,1,105.403,12938.822,12833.419,15.9,18.2,91.0,True,False,False,False,False,True,False,False,False,False,False
VER,1,Red Bull Racing,13.0,3.0,INTERMEDIATE,6.0,True,1.0,1,105.802,13044.624,12938.822,15.9,18.3,91.0,False,False,False,False,False,True,False,False,False,False,False
VER,1,Red Bull Racing,14.0,3.0,INTERMEDIATE,7.0,True,1.0,1,106.813,13151.437,13044.624,15.9,18.3,91.0,False,False,False,False,False,True,False,False,False,False,False
VER,1,Red Bull Racing,15.0,3.0,INTERMEDIATE,8.0,True,1.0,1,107.348,13258.785,13151.437,15.9,18.3,91.0,False,False,False,False,False,True,False,False,False,False,False
VER,1,Red Bull Racing,16.0,3.0,INTERMEDIATE,9.0,True,1.0,1,107.516,13366.301,13258.785,16.0,18.4,91.0,True,False,False,False,False,True,False,False,False,False,False
VER,1,Red Bull Racing,17.0,3.0,INTERMEDIATE,10.0,True,1.0,1,107.416,13473.717,13366.301,15.9,18.3,91.0,True,False,False,False,False,True,False,False,False,False,False
VER,1,Red Bull Racing,18.0,3.0,INTERMEDIATE,11.0,True,1.0,1,107.598,13581.315,13473.717,15.8,18.3,91.0,True,False,False,False,False,True,False,False,False,False,False
VER,1,Red Bull Racing,19.0,3.0,INTERMEDIATE,12.0,True,1.0,1,107.654,13688.969,13581.315,15.9,18.3,91.0,True,False,False,False,False,True,False,False,False,False,False
VER,1,Red Bull Racing,20.0,3.0,INTERMEDIATE,13.0,True,1.0,1,107.742,13796.711,13688.969,15.9,18.3,91.0,True,False,False,False,False,True,False,False,False,False,False
VER,1,Red Bull Racing,21.0,3.0,INTERMEDIATE,14.0,True,1.0,1,107.563,13904.274,13796.711,15.9,18.3,90.0,True,False,False,False,False,True,False,False,False,False,False
VER,1,Red Bull Racing,22.0,3.0,INTERMEDIATE,15.0,True,1.0,1,107.35,14011.624,13904.274,15.9,18.2,91.0,True,False,False,False,False,True,False,False,False,False,False
VER,1,Red Bull Racing,23.0,3.0,INTERMEDIATE,16.0,True,1.0,1,107.651,14119.275,14011.624,15.9,18.3,90.0,True,False,False,False,False,True,False,False,False,False,False
VER,1,Red Bull Racing,24.0,3.0,INTERMEDIATE,17.0,True,1.0,1,107.582,14226.857,14119.275,15.9,18.3,90.0,True,False,False,False,False,True,False,False,False,False,False
VER,1,Red Bull Racing,25.0,3.0,INTERMEDIATE,18.0,True,1.0,1,107.794,14334.651,14226.857,15.9,18.3,90.0,True,False,False,False,False,True,False,False,False,False,False
VER,1,Red Bull Racing,26.0,3.0,INTERMEDIATE,19.0,True,1.0,1,107.991,14442.642,14334.651,15.9,18.2,90.0,True,False,False,False,False,True,False,False,False,False,False
VER,1,Red Bull Racing,27.0,3.0,INTERMEDIATE,20.0,True,1.0,1,108.249,14550.891,14442.642,15.9,18.2,90.0,True,False,False,False,False,True,False,False,False,False,False
VER,1,Red Bull Racing,28.0,3.0,INTERMEDIATE,21.0,True,1.0,1,108.944,14659.835,14550.891,15.9,18.2,90.0,True,False,False,False,False,True,False,False,False,False,False
VER,1,Red Bull Racing,29.0,3.0,INTERMEDIATE,22.0,True,,1,,14809.835,14659.835,15.9,18.1,89.0,True,False,False,True,True,True,False,False,False,False,False
GAS,10,AlphaTauri,1.0,1.0,INTERMEDIATE,1.0,True,18.0,124,169.982,3925.777,3755.625,17.5,21.1,83.0,True,True,True,False,True,True,True,False,False,False,False
GAS,10,AlphaTauri,2.0,2.0,WET,1.0,True,18.0,45,,4106.281,3925.777,17.4,21.3,83.0,True,True,True,True,True,True,True,False,False,False,True
GAS,10,AlphaTauri,3.0,3.0,WET,1.0,True,18.0,1,,11848.626,11640.147,15.9,18.8,91.0,True,False,True,True,True,True,False,False,False,False,False
GAS,10,AlphaTauri,4.0,3.0,WET,2.0,True,18.0,1,,12015.15,11848.626,15.9,18.7,91.0,True,False,False,True,True,True,False,False,False,False,False
