time_s,Status,Message
0.0,1,AllClear
106.583,2,Yellow
660.955,1,AllClear
1446.423,2,Yellow
1862.766,1,AllClear
5226.24,2,Yellow
5252.923,6,VSCDeployed
5271.962,4,SCDeployed
5920.471,1,AllClear
7513.559,2,Yellow
7580.738,6,VSCDeployed
7884.173,7,VSCEnding
7896.808,1,AllClear
8612.259,2,Yellow
8619.541,1,AllClear
8620.529,2,Yellow
8628.232,1,AllClear
8652.424,2,Yellow
